NO_OF_SAMPLES	23840
FREQUENCY	2400
TIME_STAMP	2022-01-29, 15:27:17.748	11255.90960920
FIRST_SAMPLE	1
DESCRIPTION	Force data in world (lab) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Right
FORCE_PLATE_CORNER_POSX_POSY_X	492.125005
FORCE_PLATE_CORNER_POSX_POSY_Y	1638.300061
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	974.724948
FORCE_PLATE_CORNER_NEGX_POSY_Y	1638.300061
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	974.724948
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	492.125005
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	241.300000
FORCE_PLATE_OFFSET_Y	819.150000
FORCE_PLATE_OFFSET_Z	15.875000
FORCE_PLATE_LENGTH	1638.300000
FORCE_PLATE_WIDTH	482.600000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
1380	0.57458	-15.487671	-230.792522	-781.414032	-461.310577	-198.863268	72.571945	720.548070	595.042338	0.000000	
1381	0.57500	-15.182495	-230.792522	-757.610321	-446.662140	-195.048332	72.694016	717.591059	594.403194	0.000000	
1382	0.57542	-14.724731	-230.029583	-756.999969	-446.417999	-194.666862	72.694016	717.878061	594.543937	0.000000	
1383	0.57583	-13.504028	-233.081341	-744.487762	-437.384796	-192.530632	70.008469	716.404739	592.467744	0.000000	
1384	0.57625	-12.435913	-235.523224	-738.994598	-431.037140	-191.462517	69.031906	715.906986	588.334603	0.000000	
1385	0.57667	-13.046265	-234.912872	-738.384247	-431.281281	-191.386223	69.276047	715.809494	589.138442	0.000000	
1386	0.57708	-9.231567	-241.779327	-720.684052	-424.688721	-186.884880	66.346359	715.612362	594.611451	0.000000	
1387	0.57750	-9.536743	-241.168976	-719.463348	-425.666046	-187.037468	66.224289	714.967377	596.965261	0.000000	
1388	0.57792	-5.722046	-241.779327	-696.879387	-415.411377	-181.468010	65.247726	714.454439	601.610053	0.000000	
1389	0.57833	-4.959106	-242.542267	-693.522453	-413.458252	-180.628777	64.881516	714.387262	601.723318	0.000000	
1390	0.57875	-5.874634	-240.100861	-684.977531	-407.598877	-177.500486	65.980148	715.727829	600.618970	0.000000	
1391	0.57917	-7.247925	-233.081341	-667.887688	-388.311768	-171.320677	69.520187	718.386045	586.942927	0.000000	
1392	0.57958	-6.790161	-232.928753	-667.277336	-388.555908	-171.015501	69.520187	718.598029	587.842043	0.000000	
1393	0.58000	-11.978149	-219.653606	-647.745132	-364.385223	-165.293455	71.595383	719.835679	567.927454	0.000000	
1394	0.58042	-11.978149	-218.280315	-648.355484	-363.164520	-164.988279	71.717453	720.546319	565.476423	0.000000	
1395	0.58083	-9.231567	-212.176800	-634.622574	-352.666473	-163.996220	67.933273	716.540545	561.018177	0.000000	
1396	0.58125	-8.010864	-208.667278	-627.298355	-346.807098	-163.080692	65.369797	714.954616	558.139054	0.000000	
1397	0.58167	-8.163452	-208.819866	-624.856949	-346.807098	-162.851810	65.125656	714.309827	560.323661	0.000000	
1398	0.58208	-5.722046	-206.988811	-608.987808	-339.238739	-160.257816	58.655548	711.719746	562.449199	0.000000	
1399	0.58250	-6.484985	-206.988811	-608.072281	-339.971161	-159.952641	58.655548	711.845552	564.500533	0.000000	
1400	0.58292	-11.367798	-210.956097	-591.897011	-331.914520	-154.383183	59.510040	714.202088	566.421962	0.000000	
1401	0.58333	-11.672974	-211.871624	-589.150429	-329.717255	-153.162479	59.754181	715.067742	565.357706	0.000000	
1402	0.58375	-14.114380	-213.550091	-582.741737	-326.543427	-150.797367	61.219025	716.337269	566.174569	0.000000	
1403	0.58417	-19.150257	-217.517376	-565.041542	-315.800476	-144.846201	65.980148	718.916899	565.009044	0.000000	
1404	0.58458	-18.845081	-217.212200	-564.736366	-315.800476	-144.617319	65.613937	719.175375	565.305789	0.000000	
1405	0.58500	-21.744251	-215.991497	-541.848183	-302.372742	-138.818979	69.764328	719.166697	564.367720	0.000000	
1406	0.58542	-22.354603	-215.838909	-540.017128	-301.884460	-138.818979	70.130539	718.318109	565.372659	0.000000	
1407	0.58583	-22.049427	-209.887981	-528.114319	-294.316101	-136.453867	70.618820	717.008366	563.605413	0.000000	
1408	0.58625	-22.354603	-206.225872	-520.179749	-289.189148	-135.156870	71.229172	715.579958	562.234498	0.000000	
1409	0.58667	-22.964954	-206.531048	-521.095276	-288.945007	-135.309458	71.107101	715.761030	560.787474	0.000000	
1410	0.58708	-23.270130	-191.119194	-502.479553	-269.901276	-130.121231	70.496750	716.501897	543.176944	0.000000	
1411	0.58750	-23.117542	-191.119194	-502.174377	-270.389557	-130.273819	70.374680	716.036294	544.479372	0.000000	
1412	0.58792	-22.507191	-181.658745	-485.694885	-255.496979	-125.391006	67.444992	717.292361	531.981773	0.000000	
1413	0.58833	-22.659779	-179.827690	-483.558655	-252.567291	-124.246597	66.956711	718.526743	528.213213	0.000000	
1414	0.58875	-22.202015	-178.759575	-477.760315	-251.346588	-123.254776	66.224289	717.478162	532.033329	0.000000	
1415	0.58917	-19.760609	-173.876762	-466.162682	-243.778229	-119.363785	62.073517	719.341846	528.868025	0.000000	
1416	0.58958	-20.523548	-174.181938	-466.162682	-243.289948	-119.440079	62.195587	719.204163	527.830969	0.000000	
1417	0.59000	-15.640259	-171.893120	-449.988365	-238.651276	-115.930319	55.359650	717.647153	536.414075	0.000000	
1418	0.59042	-15.793324	-172.045708	-448.767662	-239.139557	-115.701437	54.871368	717.463307	538.966634	0.000000	
1419	0.59083	-14.266968	-172.045708	-435.339928	-231.815338	-113.488913	52.185822	714.554895	538.766518	0.000000	
1420	0.59125	-13.198853	-171.434879	-427.710533	-225.955963	-112.115622	50.354767	713.085196	534.654836	0.000000	
1421	0.59167	-12.588501	-171.282291	-428.320885	-226.444244	-111.886740	50.232697	713.969778	535.027294	0.000000	
1422	0.59208	-17.776966	-172.503471	-402.379990	-207.644653	-104.943991	52.063751	714.618152	522.846970	0.000000	
1423	0.59250	-18.082142	-172.503471	-403.600693	-207.400513	-104.638815	52.429962	716.172990	520.660696	0.000000	
1424	0.59292	-22.659779	-173.266411	-386.510849	-193.728638	-98.916531	54.871368	719.733928	508.340851	0.000000	
1425	0.59333	-23.270130	-172.961235	-384.069443	-189.334106	-97.848415	55.725861	720.919307	500.117574	0.000000	
1426	0.59375	-22.964954	-172.808647	-377.965927	-187.136841	-96.932888	55.970001	719.230202	502.373828	0.000000	
1427	0.59417	-21.439075	-170.061588	-364.233017	-178.836060	-94.872952	56.580353	715.186160	498.405663	0.000000	
1428	0.59458	-21.439075	-169.451237	-364.233017	-177.615356	-94.338894	57.068634	716.652413	495.027627	0.000000	
1429	0.59500	-19.760609	-161.669254	-345.922470	-168.581390	-90.753078	57.923126	713.280906	494.757974	0.000000	
1430	0.59542	-20.218372	-160.906315	-345.006943	-168.337250	-90.753078	58.045197	712.608188	495.328142	0.000000	
1431	0.59583	-23.727894	-153.276920	-337.376595	-162.966156	-87.701321	59.387970	715.890660	490.251666	0.000000	
1432	0.59625	-25.711536	-148.546696	-331.578255	-158.083344	-85.564852	60.242462	717.902703	483.872299	0.000000	
1433	0.59667	-25.406361	-147.936344	-332.798958	-159.059906	-85.870028	60.364532	717.913170	485.002738	0.000000	
1434	0.59708	-29.983997	-136.034012	-316.014290	-148.317719	-80.300570	59.387970	722.126989	476.172353	0.000000	
1435	0.59750	-29.831409	-135.881424	-316.929817	-149.050140	-80.147982	59.510040	723.330492	477.100164	0.000000	
1436	0.59792	-27.390003	-130.235672	-302.891731	-145.388031	-77.935457	56.458282	718.855856	486.825873	0.000000	
1437	0.59833	-26.627064	-129.472733	-300.450325	-144.899750	-77.630281	55.603790	717.752125	489.116258	0.000000	
1438	0.59875	-26.016712	-128.709793	-298.008919	-145.632172	-76.562166	54.993439	719.198561	495.540366	0.000000	
1439	0.59917	-24.948597	-125.352859	-288.853645	-145.632172	-73.739290	52.552032	720.813584	511.062123	0.000000	
1440	0.59958	-24.490833	-125.352859	-287.632942	-145.632172	-73.586702	52.918243	720.241224	513.231050	0.000000	
1441	0.60000	-22.507191	-121.538162	-271.457672	-138.307953	-69.619179	45.471954	719.576995	516.608643	0.000000	
1442	0.60042	-22.507191	-121.995926	-271.152496	-137.575531	-69.314003	44.495392	720.415308	514.515730	0.000000	
1443	0.60083	-18.234730	-118.638992	-254.673004	-123.170471	-66.720009	38.269806	713.878591	491.037020	0.000000	
1444	0.60125	-15.487671	-115.434647	-242.771149	-112.184143	-64.660072	32.898331	709.396061	469.646728	0.000000	
1445	0.60167	-16.098499	-115.739822	-243.381500	-112.428284	-64.812660	32.165909	709.474345	469.491973	0.000000	
1446	0.60208	-14.419556	-107.804775	-220.798492	-86.061096	-58.861732	25.452042	709.175962	397.523112	0.000000	
1447	0.60250	-13.809204	-107.041836	-222.019196	-84.840393	-58.861732	25.452042	710.592358	389.784716	0.000000	
1448	0.60292	-12.893677	-104.905605	-221.408844	-85.816956	-58.709145	25.940323	710.487756	395.116732	0.000000	
1449	0.60333	-13.046265	-104.142666	-222.324371	-85.816956	-58.480263	26.062393	712.616270	393.435172	0.000000	
1450	0.60375	-12.741089	-105.363369	-222.934723	-88.502502	-58.556557	26.916885	712.969916	404.491286	0.000000	
1451	0.60417	-12.741089	-108.720303	-222.324371	-101.197815	-59.090614	30.823135	709.849159	462.944102	0.000000	
1452	0.60458	-12.283325	-108.872890	-222.019196	-101.686096	-59.243202	31.189346	708.765070	465.790626	0.000000	
1453	0.60500	-13.961792	-111.009598	-214.388847	-106.324768	-56.344032	37.903595	712.946486	504.163595	0.000000	
1454	0.60542	-13.961792	-111.009598	-214.388847	-106.080627	-56.115150	38.391876	714.014087	503.024820	0.000000	
1455	0.60583	-19.302845	-106.126308	-203.707695	-97.047424	-52.071333	41.931915	720.611354	484.675779	0.000000	
1456	0.60625	-21.133900	-101.701260	-198.214531	-87.770081	-49.324751	44.983673	727.572308	450.948746	0.000000	
1457	0.60667	-21.133900	-101.853848	-199.130058	-88.014221	-49.172163	44.617462	729.474898	450.113649	0.000000	
1458	0.60708	-18.234730	-86.442471	-172.274590	-62.378693	-44.670820	41.687775	717.105185	370.054413	0.000000	
1459	0.60750	-18.539906	-86.595058	-172.579765	-60.913849	-44.518232	41.809845	718.472969	360.926153	0.000000	
1460	0.60792	-13.504028	-76.676369	-150.606155	-47.730255	-42.076826	36.194229	696.765224	325.003297	0.000000	
1461	0.60833	-11.978149	-74.387550	-146.638870	-43.335724	-41.542768	34.241104	692.721881	303.580017	0.000000	
1462	0.60875	-13.046265	-74.082375	-143.892288	-43.335724	-40.779829	33.996964	692.759069	309.341011	0.000000	
1463	0.60917	-15.487671	-70.420265	-133.821487	-38.452911	-37.346363	31.433487	697.486268	295.698680	0.000000	
1464	0.60958	-15.182495	-70.420265	-132.905960	-38.208771	-37.498951	31.677628	694.391959	295.898668	0.000000	
1465	0.61000	-21.591663	-70.572853	-132.295609	-43.091583	-34.447193	29.724503	716.935426	334.190468	0.000000	
1466	0.61042	-21.744251	-70.878029	-132.600784	-43.579865	-34.218311	29.724503	719.273084	337.140218	0.000000	
1467	0.61083	-21.591663	-71.030617	-130.769730	-44.312286	-33.913136	27.527237	718.011378	347.480274	0.000000	
1468	0.61125	-20.828724	-71.793556	-131.074905	-45.044708	-33.760548	25.085831	719.680797	352.351465	0.000000	
1469	0.61167	-20.828724	-71.488380	-130.769730	-45.532990	-33.760548	25.207901	719.085604	356.870598	0.000000	
1470	0.61208	-15.182495	-69.046974	-128.023148	-45.532990	-34.447193	20.813370	707.537584	364.224088	0.000000	
1471	0.61250	-15.182495	-69.046974	-128.328323	-46.021271	-34.599781	20.813370	706.983935	367.162869	0.000000	
1472	0.61292	-13.504028	-63.401222	-121.919632	-40.650177	-33.073902	19.348526	705.207056	341.673236	0.000000	
1473	0.61333	-13.656616	-61.722755	-119.783401	-39.185333	-32.616138	19.348526	704.242261	335.315120	0.000000	
1474	0.61375	-13.351440	-60.502052	-116.731644	-38.208771	-31.776905	18.982315	704.318856	335.549498	0.000000	
1475	0.61417	-13.504028	-53.177834	-101.778030	-28.931427	-27.962208	17.761612	702.094122	292.554573	0.000000	
1476	0.61458	-13.198853	-52.872658	-101.167679	-28.443146	-28.114796	17.517471	698.893167	289.445232	0.000000	
1477	0.61500	-12.893677	-45.242786	-83.466530	-17.456055	-23.002863	18.860245	701.583445	217.743406	0.000000	
1478	0.61542	-12.588501	-45.395374	-82.551003	-16.479492	-22.621393	18.982315	703.116515	208.357812	0.000000	
1479	0.61583	-13.809204	-40.817738	-76.447487	-13.549805	-20.408869	20.935440	710.626724	185.719494	0.000000	
1480	0.61625	-13.961792	-37.003040	-72.480202	-10.620117	-18.730402	22.766495	719.362021	154.629022	0.000000	
1481	0.61667	-13.656616	-37.003040	-72.480202	-10.864258	-18.654108	22.766495	720.347797	157.997398	0.000000	
1482	0.61708	-12.893677	-31.509876	-68.818092	-12.573242	-19.111872	25.329971	699.983496	189.971316	0.000000	
1483	0.61750	-12.893677	-31.052113	-70.343971	-12.329102	-19.264460	25.207901	703.773932	182.276544	0.000000	
1484	0.61792	-15.182495	-28.763294	-68.818092	-15.991211	-19.722223	26.672745	691.642425	239.004450	0.000000	
1485	0.61833	-15.487671	-28.458118	-68.818092	-18.920898	-19.493341	27.527237	695.038719	281.505524	0.000000	
1486	0.61875	-17.166615	-27.695179	-70.343971	-17.700195	-19.340754	28.015518	703.653651	257.873676	0.000000	
1487	0.61917	-22.964954	-28.152943	-71.869850	-18.676758	-17.891169	31.311417	730.859156	266.087767	0.000000	
1488	0.61958	-23.117542	-28.458118	-72.175026	-18.920898	-17.738581	31.555557	734.037987	268.412419	0.000000	
1489	0.62000	-26.016712	-32.577991	-66.376686	-14.282227	-15.678644	32.532120	744.740177	222.960878	0.000000	
1490	0.62042	-25.558949	-32.883167	-64.850807	-13.305664	-15.754938	32.776260	738.040339	213.223041	0.000000	
1491	0.62083	-20.676136	-35.477161	-58.136940	-8.422852	-14.763117	30.456924	726.433904	154.567015	0.000000	
1492	0.62125	-17.166615	-38.376331	-50.507545	-3.295898	-14.686823	27.771378	689.335878	77.317641	0.000000	
1493	0.62167	-17.166615	-37.918568	-51.117897	-3.295898	-14.152765	27.771378	703.191011	76.252301	0.000000	
1494	0.62208	-10.147095	-38.376331	-37.079811	5.737305	-11.635065	24.353409	733.424976	819.150031	0.000000	
1495	0.62250	-10.604858	-38.223743	-35.248756	5.249023	-11.329889	24.475479	733.424976	819.150031	0.000000	
1496	0.62292	-10.299683	-31.509876	-29.449463	11.108398	-8.201838	21.301651	733.424976	819.150031	0.000000	
1497	0.62333	-10.910034	-29.678822	-27.618408	12.573242	-7.057190	20.325089	733.424976	819.150031	0.000000	
1498	0.62375	-10.452271	-29.221058	-27.313232	10.620117	-7.057190	19.836807	733.424976	819.150031	0.000000	
1499	0.62417	-7.095337	-20.523548	-25.482178	7.202148	-6.675720	13.611221	733.424976	819.150031	0.000000	
1500	0.62458	-7.400513	-19.913197	-25.787354	7.446289	-6.446838	13.489151	733.424976	819.150031	0.000000	
1501	0.62500	-1.602173	-14.419556	-26.092529	4.272461	-8.507013	6.042480	733.424976	819.150031	0.000000	
1502	0.62542	-1.144409	-13.351440	-26.397705	4.272461	-8.201838	5.187988	733.424976	819.150031	0.000000	
1503	0.62583	0.991821	-11.062622	-28.533936	2.075195	-8.812189	2.624512	733.424976	819.150031	0.000000	
1504	0.62625	1.754761	-8.316040	-29.754639	2.563477	-9.269953	0.183105	733.424976	819.150031	0.000000	
1505	0.62667	1.754761	-8.773804	-30.059814	3.295898	-9.269953	-0.061035	733.424976	819.150031	0.000000	
1506	0.62708	0.686646	-5.264282	-24.871826	6.469727	-7.820368	-2.258301	733.424976	819.150031	0.000000	
1507	0.62750	1.144409	-5.569458	-24.871826	6.713867	-8.049250	-2.868652	733.424976	819.150031	0.000000	
1508	0.62792	-0.534058	-6.027222	-19.378662	9.887695	-6.217957	-1.403809	733.424976	819.150031	0.000000	
1509	0.62833	-0.686646	-6.790161	-18.157959	10.620117	-6.217957	-1.037598	733.424976	819.150031	0.000000	
1510	0.62875	-0.839233	-7.705688	-15.411377	10.375977	-5.760193	-0.793457	733.424976	819.150031	0.000000	
1511	0.62917	-1.296997	-10.452271	-11.749268	16.479492	-4.386902	2.136230	733.424976	819.150031	0.000000	
1512	0.62958	-1.754761	-9.994507	-10.833740	15.502930	-4.081726	2.136230	733.424976	819.150031	0.000000	
1513	0.63000	-4.501343	-12.588501	-7.781982	19.409180	-2.708435	8.483887	733.424976	819.150031	0.000000	
1514	0.63042	-3.738403	-12.283325	-6.561279	20.874023	-2.632141	8.728027	733.424976	819.150031	0.000000	
1515	0.63083	-2.975464	-13.504028	-4.119873	22.094727	-2.937317	11.291504	733.424976	819.150031	0.000000	
1516	0.63125	-2.975464	-13.656616	-2.899170	23.803711	-2.784729	14.221573	733.424976	819.150031	0.000000	
1517	0.63167	-2.822876	-13.961792	-1.068115	22.827148	-2.861023	14.099503	733.424976	819.150031	0.000000	
1518	0.63208	-3.585815	-13.961792	-1.373291	19.897461	-3.013611	17.639542	733.424976	819.150031	0.000000	
1519	0.63250	-3.280640	-13.656616	-2.288818	21.606445	-2.861023	17.761612	733.424976	819.150031	0.000000	
1520	0.63292	-5.111694	-9.231567	0.457764	25.025177	-1.564026	18.616104	733.424976	819.150031	0.000000	
1521	0.63333	-5.416870	-7.553101	1.983643	26.734161	-1.182556	19.226456	733.424976	819.150031	0.000000	
1522	0.63375	-5.722046	-6.332397	2.288818	26.490021	-0.877380	18.494034	733.424976	819.150031	0.000000	
1523	0.63417	-5.111694	0.381470	5.340576	31.128693	-0.190735	14.709854	733.424976	819.150031	0.000000	
1524	0.63458	-5.416870	0.839233	3.509521	32.593536	-0.114441	14.587784	733.424976	819.150031	0.000000	
1525	0.63500	-3.280640	4.806519	4.730225	27.954865	-1.182556	7.751465	733.424976	819.150031	0.000000	
1526	0.63542	-2.365112	4.959106	4.730225	27.710724	-1.029968	6.530762	733.424976	819.150031	0.000000	
1527	0.63583	-1.754761	2.822876	2.288818	23.803711	-2.174377	3.845215	733.424976	819.150031	0.000000	
1528	0.63625	-0.534058	2.059937	1.678467	18.432617	-2.784729	0.183105	733.424976	819.150031	0.000000	
1529	0.63667	-0.534058	1.754761	-0.152588	18.432617	-3.013611	0.183105	733.424976	819.150031	0.000000	
1530	0.63708	-1.296997	0.686646	4.730225	18.676758	-2.174377	-1.525879	733.424976	819.150031	0.000000	
1531	0.63750	-1.602173	0.686646	2.593994	18.432617	-2.403259	-1.892090	733.424976	819.150031	0.000000	
1532	0.63792	-2.212524	2.365112	7.476807	25.025177	-0.190735	-0.671387	733.424976	819.150031	0.000000	
1533	0.63833	-2.517700	3.585815	8.087158	27.710724	0.343323	-0.793457	733.424976	819.150031	0.000000	
1534	0.63875	-3.280640	3.738403	9.307861	27.954865	0.724792	-0.671387	733.424976	819.150031	0.000000	
1535	0.63917	-4.196167	5.874634	13.275146	31.861115	2.632141	0.671387	733.424976	819.150031	0.000000	
1536	0.63958	-3.585815	6.484985	12.664795	32.349396	2.632141	0.915527	733.424976	819.150031	0.000000	
1537	0.64000	-0.686646	4.043579	20.294189	36.011505	2.021790	1.159668	733.424976	819.150031	0.000000	
1538	0.64042	-0.381470	3.738403	19.683838	36.499786	2.021790	1.647949	733.424976	819.150031	0.000000	
1539	0.64083	-0.228882	3.585815	21.820068	36.743927	1.945496	2.624512	733.424976	819.150031	0.000000	
1540	0.64125	0.534058	2.822876	24.261475	37.720490	1.716614	4.577637	733.424976	819.150031	0.000000	
1541	0.64167	0.228882	3.738403	23.345947	38.452911	1.945496	4.333496	733.424976	819.150031	0.000000	
1542	0.64208	-6.637573	6.027222	20.294189	36.255646	4.158020	14.465714	733.424976	819.150031	0.000000	
1543	0.64250	-7.095337	5.416870	19.378662	34.790802	4.234314	15.320206	733.424976	819.150031	0.000000	
1544	0.64292	-10.757446	8.621216	10.528564	26.734161	3.700256	17.273331	733.424976	819.150031	0.000000	
1545	0.64333	-10.757446	9.231567	7.781982	22.827148	3.089905	17.883682	733.424976	819.150031	0.000000	
1546	0.64375	-10.757446	9.384155	8.392334	22.094727	2.632141	17.761612	733.424976	819.150031	0.000000	
1547	0.64417	-9.384155	11.215210	6.866455	13.793945	-0.114441	13.611221	733.424976	819.150031	0.000000	
1548	0.64458	-9.384155	10.910034	5.340576	12.573242	-0.190735	13.489151	733.424976	819.150031	0.000000	
1549	0.64500	-8.468628	12.893677	12.054443	21.118164	0.190735	9.582520	733.424976	819.150031	0.000000	
1550	0.64542	-7.858276	13.351440	12.664795	21.362305	0.343323	9.338379	733.424976	819.150031	0.000000	
1551	0.64583	-8.773804	14.724731	13.885498	27.954865	1.487732	8.239746	733.424976	819.150031	0.000000	
1552	0.64625	-9.231567	16.098499	16.632080	35.767365	3.242493	6.408691	733.424976	819.150031	0.000000	
1553	0.64667	-8.773804	17.166615	16.937256	36.255646	3.395081	6.286621	733.424976	819.150031	0.000000	
1554	0.64708	-5.111694	13.351440	22.125244	38.452911	4.310608	2.258301	733.424976	819.150031	0.000000	
1555	0.64750	-4.348755	12.741089	21.820068	37.720490	4.158020	2.380371	733.424976	819.150031	0.000000	
1556	0.64792	-1.296997	7.705688	19.989014	31.372833	3.166199	1.647949	733.424976	819.150031	0.000000	
1557	0.64833	-0.686646	6.179810	19.989014	28.687286	2.937317	1.403809	733.424976	819.150031	0.000000	
1558	0.64875	-0.076294	5.874634	19.683838	28.443146	2.555847	1.403809	733.424976	819.150031	0.000000	
1559	0.64917	0.686646	2.212524	12.664795	22.827148	2.403259	5.187988	733.424976	819.150031	0.000000	
1560	0.64958	0.381470	2.517700	12.664795	22.583008	2.555847	5.310059	733.424976	819.150031	0.000000	
1561	0.65000	2.212524	6.332397	7.171631	21.606445	0.343323	6.652832	733.424976	819.150031	0.000000	
1562	0.65042	2.365112	7.095337	6.256104	21.850586	0.267029	7.141113	733.424976	819.150031	0.000000	
1563	0.65083	3.585815	9.536743	8.392334	24.780273	0.038147	5.676270	733.424976	819.150031	0.000000	
1564	0.65125	4.806519	13.504028	8.697510	26.734161	0.114441	3.601074	733.424976	819.150031	0.000000	
1565	0.65167	4.501343	13.351440	9.307861	26.245880	0.038147	3.601074	733.424976	819.150031	0.000000	
1566	0.65208	3.585815	13.656616	17.242432	33.814240	2.326965	2.380371	733.424976	819.150031	0.000000	
1567	0.65250	3.890991	13.961792	18.157959	32.593536	2.632141	2.502441	733.424976	819.150031	0.000000	
1568	0.65292	0.534058	11.978149	21.209717	36.255646	3.318787	3.479004	733.424976	819.150031	0.000000	
1569	0.65333	-0.839233	11.520386	21.514893	37.476349	4.081726	3.234863	733.424976	819.150031	0.000000	
1570	0.65375	-0.686646	11.520386	21.209717	36.743927	4.005432	3.479004	733.424976	819.150031	0.000000	
1571	0.65417	-1.907349	10.299683	20.904541	35.767365	3.318787	1.770020	733.424976	819.150031	0.000000	
1572	0.65458	-2.212524	10.452271	21.820068	35.767365	3.318787	2.136230	733.424976	819.150031	0.000000	
1573	0.65500	-3.585815	12.283325	18.157959	32.837677	3.166199	-0.061035	733.424976	819.150031	0.000000	
1574	0.65542	-4.043579	12.741089	17.852783	32.349396	3.013611	-0.183105	733.424976	819.150031	0.000000	
1575	0.65583	-4.196167	12.893677	14.495850	29.419708	2.098083	-0.061035	733.424976	819.150031	0.000000	
1576	0.65625	-4.348755	13.351440	9.307861	25.025177	1.029968	0.061035	733.424976	819.150031	0.000000	
1577	0.65667	-4.501343	13.504028	9.002686	24.780273	0.877380	-0.427246	733.424976	819.150031	0.000000	
1578	0.65708	-0.991821	10.452271	4.119873	17.700195	-0.648499	1.770020	733.424976	819.150031	0.000000	
1579	0.65750	-1.602173	9.689331	4.119873	17.211914	-0.724792	1.892090	733.424976	819.150031	0.000000	
1580	0.65792	1.449585	7.400513	8.087158	18.676758	-0.419617	3.356934	733.424976	819.150031	0.000000	
1581	0.65833	2.212524	6.179810	8.697510	19.897461	-0.343323	3.967285	733.424976	819.150031	0.000000	
1582	0.65875	2.517700	6.637573	8.697510	21.606445	-0.038147	3.601074	733.424976	819.150031	0.000000	
1583	0.65917	5.111694	7.705688	18.463135	31.372833	2.479553	4.211426	733.424976	819.150031	0.000000	
1584	0.65958	5.416870	7.400513	17.852783	32.349396	2.479553	3.845215	733.424976	819.150031	0.000000	
1585	0.66000	3.280640	11.978149	25.177002	42.115021	4.692078	4.699707	733.424976	819.150031	0.000000	
1586	0.66042	3.738403	12.130737	25.787354	43.335724	5.149841	4.455566	733.424976	819.150031	0.000000	
1587	0.66083	3.585815	12.741089	24.871826	44.068146	4.539490	3.967285	733.424976	819.150031	0.000000	
1588	0.66125	2.822876	13.809204	24.871826	43.579865	4.386902	2.868652	733.424976	819.150031	0.000000	
1589	0.66167	2.822876	13.809204	25.177002	42.847443	4.386902	3.234863	733.424976	819.150031	0.000000	
1590	0.66208	0.839233	9.231567	21.209717	34.058380	2.708435	2.868652	733.424976	819.150031	0.000000	
1591	0.66250	0.686646	9.536743	21.514893	34.546661	2.555847	3.356934	733.424976	819.150031	0.000000	
1592	0.66292	-0.534058	6.332397	13.885498	27.954865	0.724792	2.868652	733.424976	819.150031	0.000000	
1593	0.66333	-1.296997	5.569458	12.969971	24.291992	0.267029	2.868652	733.424976	819.150031	0.000000	
1594	0.66375	-1.449585	5.416870	12.054443	24.047852	0.038147	2.868652	733.424976	819.150031	0.000000	
1595	0.66417	-6.179810	6.027222	9.613037	21.606445	1.258850	4.211426	733.424976	819.150031	0.000000	
1596	0.66458	-5.722046	5.874634	9.002686	21.850586	0.953674	4.577637	733.424976	819.150031	0.000000	
1597	0.66500	-8.316040	7.095337	6.256104	18.920898	1.411438	6.042480	733.424976	819.150031	0.000000	
1598	0.66542	-8.926392	7.553101	6.561279	18.188477	1.716614	6.042480	733.424976	819.150031	0.000000	
1599	0.66583	-7.705688	8.010864	8.697510	17.700195	1.411438	5.554199	733.424976	819.150031	0.000000	
1600	0.66625	-6.942749	9.231567	10.528564	17.211914	0.801086	4.943848	733.424976	819.150031	0.000000	
1601	0.66667	-6.637573	9.078979	10.223389	19.165039	0.495911	4.821777	733.424976	819.150031	0.000000	
1602	0.66708	-2.059937	12.130737	17.242432	28.687286	0.419617	3.112793	733.424976	819.150031	0.000000	
1603	0.66750	-1.602173	11.672974	16.021729	29.419708	0.114441	2.990723	733.424976	819.150031	0.000000	
1604	0.66792	-1.754761	13.504028	19.378662	38.208771	2.403259	4.455566	733.424976	819.150031	0.000000	
1605	0.66833	-2.212524	14.266968	21.514893	41.626740	3.471375	6.042480	733.424976	819.150031	0.000000	
1606	0.66875	-1.907349	14.114380	20.294189	41.382599	3.623962	5.554199	733.424976	819.150031	0.000000	
1607	0.66917	-3.433228	11.062622	19.073486	38.941193	5.149841	9.460449	733.424976	819.150031	0.000000	
1608	0.66958	-4.043579	10.604858	19.073486	39.673615	5.149841	9.338379	733.424976	819.150031	0.000000	
1609	0.67000	-1.144409	4.348755	18.463135	30.152130	2.632141	9.216309	733.424976	819.150031	0.000000	
1610	0.67042	-0.991821	2.822876	18.463135	28.687286	2.021790	9.094238	733.424976	819.150031	0.000000	
